parameter_name,procedure_name,f_n,m_n,f_intercept,f_intercept_se,f_slope,f_slope_se,m_intercept,m_intercept_se,m_slope,m_slope_se,fm_diff_int,fm_diff_int_se,fm_diff_int_p,fm_diff_slope,fm_diff_slope_se,fm_diff_slope_p,f_sd,m_sd,r_m,r_c,Category,parameter_group,lnVR,VlnVR,low_lnVR,high_lnVR,t_val_sd,p_val_sd,Zr,VZr
% pre-pulse inhibition - ppi2,Acoustic Startle and Pre-pulse Inhibition (PPI),8612,8634,5.535922511297189,0.01018613741914571,-0.00263301837421528,0.00200216222041319,5.537393703779482,0.01017739352638917,-0.00303684010020819,0.001853859379246,-0.00147119248475627,0.0022185913433737,0.5072640857963573,4.0382172529663943e-4,0.00204956435403301,0.8438083001442108,0.083038329,0.08442974629020987,0.02444524285613088,0.49978023470784466,Hearing,pre-pulse inhibition,-0.01661733928217614,1.160094696565187e-4,-0.01684471366456851,-0.016389964899783768,-1.5428182461278097,0.1228932310004458,0.024450113849801485,5.799454851243983e-5
% pre-pulse inhibition - ppi3,Acoustic Startle and Pre-pulse Inhibition (PPI),8611,8635,5.675936850895251,0.00839452692968402,-0.00347866014995568,0.00144505529472585,5.681394929156735,0.00839187431068374,-0.00216630539920477,0.00134536374912104,-0.00545807816712317,0.00159962003473667,6.463662153506346e-4,-0.00131235471833341,0.00147799914886036,0.3745948353615347,0.059670463,0.06099973076524104,0.02909316887295757,0.5399939723905401,Hearing,pre-pulse inhibition,-0.022032148133905808,1.160095055658723e-4,-0.022259522586679216,-0.0218047736811324,-2.045549790151628,0.0408158266418428,0.029101381317721737,5.799454851243983e-5
% pre-pulse inhibition - ppi4,Acoustic Startle and Pre-pulse Inhibition (PPI),4200,4252,4.986800741342551,0.01967526017096157,-0.0044344980947654,0.00393066865004722,5.003110305675938,0.01960488557257032,-0.00291533173257409,0.00355044920596382,-0.01630956413976552,0.00428979051018645,1.4473044677463587e-4,-0.00151916644652912,0.00389639728452559,0.6966292287026858,0.115899,0.10759251435264933,0.04571185970822419,0.537937492387666,Hearing,pre-pulse inhibition,0.07436950405329322,2.368074608425153e-4,0.0739053699587715,0.07483363814781493,4.832781884217156,1.3701070336047394e-6,0.04574373912606684,1.1835720203574388e-4
12khz-evoked abr threshold,Auditory Brain Stem Response,3560,3763,3.498442018966697,0.10589372330999156,0.00101730257142701,0.00731496192330533,3.490671797056309,0.10593129498260608,0.00997735886072532,0.00726557022252957,0.00777022197585995,0.00857025568631871,0.3646345410375456,-0.00896005627381044,0.00738699976706809,0.22520508362002184,0.19322563655465083,0.2242375,0.01057864035590535,0.9129282248383536,Hearing,abr threshold,-0.14883956149677274,2.735466176971988e-4,-0.149375703015552,-0.14830341997799348,-8.999175205989994,0,0.010579034992599963,1.366120218579235e-4
18khz-evoked abr threshold,Auditory Brain Stem Response,3561,3758,3.434338599157563,0.08075631306314798,0.0029793466735775,0.00799495934641971,3.3965809841967833,0.08080957298254772,0.01029523554104898,0.008009152809094,0.03775761496035089,0.00848364200829909,8.743173975515186e-6,-0.00731588886760692,0.00749775926599182,0.3292377178445153,0.19326222357206185,0.226348257,0.03738279798425174,0.8653808329403105,Hearing,abr threshold,-0.1580194626900094,2.7368417901108433e-4,-0.15855587382400954,-0.15748305155600928,-9.55181130446506,0,0.03740022642429853,1.366867140513942e-4
24khz-evoked abr threshold,Auditory Brain Stem Response,3539,3751,3.5630273348543624,0.05278091306170504,-0.00993659977209967,0.01252231094767492,3.5192374274017784,0.05285057485203219,0.00826448736070545,0.01237104299933061,0.04378990746968463,0.00890774729491733,9.113273206214616e-7,-0.01820108716538029,0.00842925934856192,0.03087538928601389,0.20850473031063127,0.2361251134,0.07056918896516841,0.755578204990723,Hearing,abr threshold,-0.12439207952045996,2.7480719732273504e-4,-0.12493069172990491,-0.123853467311015,-7.503755535342145,6.927791673660977e-14,0.07068668534446639,1.3723068478111705e-4
30khz-evoked abr threshold,Auditory Brain Stem Response,3391,3648,3.908495247542414,0.04487759592684979,-0.01139438255048315,0.01092348093996895,3.852133552467575,0.04493991496309296,1.8858596635352873e-4,0.01058453151761522,0.05636167288784415,0.00979999559828266,9.404085097874277e-9,-0.01158257273711702,0.00903138015515018,0.1997352089371839,0.2362465168279015,0.24812536,0.09845436033005284,0.6843920836329398,Hearing,abr threshold,-0.04904787416066616,2.847539042825238e-4,-0.049605981557517075,-0.048489766763815244,-2.9066005082537796,0.003665198673678205,0.09877433798407104,1.421262080727686e-4
6khz-evoked abr threshold,Auditory Brain Stem Response,3556,3764,3.851307712869615,0.08419678437477668,-0.01052965320120758,0.00555342444473236,3.867229713773869,0.08421766389495523,-0.00131443456202724,0.0054865780504487,-0.01592200089446624,0.00584595367188763,0.00647948538059302,-0.00921521863279942,0.00513478919815282,0.07276626499800501,0.12665876185297417,0.148759485,0.01724384310860053,0.9395629473093344,Hearing,abr threshold,-0.1608264686368752,2.7366951304412773e-4,-0.16136285102610828,-0.1602900862476421,-9.721747034081336,0,0.017245552566564244,1.3666803334700013e-4
click-evoked abr threshold,Auditory Brain Stem Response,2158,2367,3.110516537067911,0.13560637852138205,-0.00698758274219815,0.0083695954085704,3.104630966884286,0.135612671223717,-0.01376564678755641,0.0083191397682111,0.00588557018030041,0.00833586990744374,0.480211055557168,0.00677806405923224,0.00791316015428407,0.39176048237429073,0.14502080932433978,0.1564655292,0.02783663841690122,0.9479668264992692,Hearing,abr threshold,-0.07593796767177965,4.435244836507394e-4,-0.07680725968599683,-0.07506867565756248,-3.6057878454267716,3.145637270325352e-4,0.027843831765214974,2.2114108801415304e-4
response amplitude - bn,Acoustic Startle and Pre-pulse Inhibition (PPI),8690,8697,2.283109513230938,0.44719973666798474,0.07123388676148006,0.01930525204674736,2.277306058312386,0.44716990593298034,0.08801207800340342,0.01765469978399324,0.00580345480043119,0.01622079532141857,0.7205140656922215,-0.01677819108940645,0.015384079573154,0.2754577714295388,0.65516509,0.5929820564478695,0.04004439743774336,0.9474249315472196,Hearing,response amplitude,0.09972315642226247,1.1506819655928018e-4,0.09949762690124031,0.09994868594328463,9.296476225974434,0,0.04006582250337921,5.752416014726185e-5
response amplitude - pp1,Acoustic Startle and Pre-pulse Inhibition (PPI),8690,8697,2.3045060547686615,0.44451935957999233,0.09946034919966726,0.02384620896740466,2.265886878347599,0.4444666002704852,0.10455650612206914,0.02170817013265515,0.03861917642784885,0.01888339784629193,0.04085885549569335,-0.00509615699197076,0.01784303596734188,0.775180534390981,0.76433762,0.657409064960296,0.0456945866908548,0.9324418248144272,Hearing,response amplitude,0.15070319864567477,1.1506819655928018e-4,0.1504776691246526,0.15092872816669695,14.048980734780002,0,0.04572642995356387,5.752416014726185e-5
response amplitude - pp1_s,Acoustic Startle and Pre-pulse Inhibition (PPI),8616,8635,4.678395897322594,0.510233384797425,0.08281306463658775,0.02408795536714261,4.892358775736178,0.5102230047584374,0.08177182364005164,0.02326855587146672,-0.2139628782650516,0.01557761709333223,1.1472652689812718e-42,0.0010412407374784,0.01437693516163282,0.9422651654296884,0.56597827,0.5541509274869,0.08007141794440452,0.967099187499212,Hearing,response amplitude,0.021118731087346666,1.1597578589684946e-4,0.020891422723910112,0.02134603945078322,1.9610296411377006,0.04989163066516067,0.08024320341440128,5.797773654916512e-5
response amplitude - pp2,Acoustic Startle and Pre-pulse Inhibition (PPI),8690,8697,2.6231829955716632,0.4848737536322053,0.06381196858442374,0.01363919220531483,2.5797053714852867,0.4848763651885656,0.07006071214266196,0.01323208868698838,0.04347762405940886,0.01087745460029352,6.445157666601141e-5,-0.00624874352036216,0.01011812679092222,0.5368623711723919,0.38362855,0.414402119752753,0.02614363548628789,0.9808114664612564,Hearing,response amplitude,-0.07716199309756831,1.1506819655928018e-4,-0.07738752261859047,-0.07693646357654615,-7.1932604233153565,6.583622536027178e-13,0.026149594231776613,5.752416014726185e-5
response amplitude - pp2_s,Acoustic Startle and Pre-pulse Inhibition (PPI),8616,8635,4.218184724774345,0.5120598351188318,0.08709214447471256,0.02472180387814849,4.41635253188901,0.5120489429313895,0.08838311118262528,0.02368930328091811,-0.1981678072040806,0.01729000275491932,2.7748146461188796e-30,-0.00129096718103914,0.01598256036550948,0.9356231946012652,0.62649438,0.6146386536965229,0.07843889930454097,0.9599207849988431,Hearing,response amplitude,0.019105391440046512,1.1597578589684946e-4,0.01887808307660996,0.019332699803483067,1.7740762342448544,0.07606817818433242,0.07860036510849436,5.797773654916512e-5
response amplitude - pp3,Acoustic Startle and Pre-pulse Inhibition (PPI),8690,8697,2.850688675352582,0.5065467608838209,0.03730357424397784,0.01604725433798206,2.834272154251623,0.5065473083173075,0.06351617728946433,0.01553167656506592,0.01641652107177547,0.01176626430485152,0.16297068282228863,-0.02621260294814505,0.01090562674175106,0.01624745111462559,0.41552435,0.4366570600055485,0.02157134446342145,0.9798751165942312,Hearing,response amplitude,-0.04960686428557748,1.1506819655928018e-4,-0.049832393806599644,-0.049381334764555314,-4.624492956513144,3.7822016536459557e-6,0.02157469127808249,5.752416014726185e-5
response amplitude - pp3_s,Acoustic Startle and Pre-pulse Inhibition (PPI),8616,8635,3.9181292929442098,0.5222213365696791,0.09743231991247069,0.02050288273287512,4.07094588636818,0.5222137577367135,0.090016034983131,0.0194237471066739,-0.1528165934237728,0.01729952153218582,1.1274350830698152e-18,0.00741628492888578,0.01597903355085647,0.6425643725557336,0.62403145,0.6272934149966543,0.06965697672727757,0.9612607425650594,Hearing,response amplitude,-0.005213502153720237,1.1597578589684946e-4,-0.00544081051715679,-0.004986193790283684,-0.48411205272206237,0.628312494218614,0.06976996659503205,5.797773654916512e-5
response amplitude - pp4,Acoustic Startle and Pre-pulse Inhibition (PPI),4200,4253,2.5348942378869896,0.8114546009638985,-0.00401562784087826,0.01917222291746687,2.5640063639537747,0.8114470772832433,0.00919871387375099,0.01899563249207819,-0.02911212605942169,0.01535034552545113,0.0579316627298331,-0.01321434170497476,0.01421015661343641,0.352442016324632,0.37281963,0.40776119981531866,0.00636701209832665,0.989583847036732,Hearing,response amplitude,-0.0895854858225346,2.3677977266675076e-4,-0.09004956564922902,-0.08912140599584019,-5.821908205297495,6.030442367688238e-9,0.006367098137520823,1.1834319526627219e-4
response amplitude - pp4_s,Acoustic Startle and Pre-pulse Inhibition (PPI),4200,4253,3.133400161909913,0.8047999527682345,0.07182548959448985,0.0337455258983652,3.305820659039987,0.8047808171757853,0.06232911546014288,0.03327327572422538,-0.1724204950370543,0.02155782076676426,1.4590625055528517e-15,0.00949637278716685,0.02035072499916511,0.640774517766206,0.52424268,0.5560284533023904,0.05173069729540264,0.9803903802915358,Hearing,response amplitude,-0.058863275409923387,2.3677977266675076e-4,-0.0593273552366178,-0.05839919558322897,-3.825358348545299,1.3152209859601527e-4,0.05177691643293619,1.1834319526627219e-4
response amplitude - s,Acoustic Startle and Pre-pulse Inhibition (PPI),8619,8637,4.9782721443624744,0.4964214626109966,0.06796866352528341,0.02021023600346628,5.194661707550589,0.496405959773613,0.07110684806059267,0.01919251250349944,-0.21638956313405977,0.01418918364627588,4.1156368302791584e-52,-0.00313818458716444,0.01316178195692592,0.8115497035889279,0.530269721,0.4947192465686435,0.07790226596842491,0.9707076885186804,Hearing,response amplitude,0.06939548261409635,1.1594215522876133e-4,0.06916824016555803,0.06962272506263467,6.444815898182008,1.1880718631118725e-10,0.07806043242485396,5.79609343302614e-5
aortic diameter (dao),Echo,1266,1225,0.2325749861237103,0.0034406377959428,0.03058969282310572,0.00510254628384108,0.22781774123395357,0.00338718446794146,0.03846526300362986,0.00485280142443689,0.00475724489013779,0.00428137150276276,0.2666333761121839,-0.00787557018052177,0.00411445490018937,0.05574273754466399,0.060329207,0.06382607322415575,0.4390951905811508,0.573111202359606,Heart,aortic diameter (dao),-0.05635871258284645,8.05048121467993e-4,-0.05793657790674534,-0.05478084725894756,-1.9863242438938498,0.0471068389459417,0.4711093221312673,4.0192926045016077e-4
cardiac output,Echo,2963,1965,2.7693275006815017,0.07229689674151005,0.07826714714165267,0.00935059879268099,2.7387835368873765,0.0725407446449912,0.07652105155860844,0.00973529388417385,0.03054396380464064,0.0111757984075287,0.00630246020915286,0.00174609558675173,0.00968464802363283,0.8569298548438797,0.2034887685,0.21207900770553695,0.244964232493998,0.6555221592082195,Heart,cardiac output,-0.04143399446687454,4.2376091688018296e-4,-0.04226455060201537,-0.04060343833173371,-2.012780210857647,0.044192069587264626,0.2500484786293012,2.030456852791878e-4
cv,Electrocardiogram (ECG),4301,4295,0.6568179289688562,0.2060366417152609,-0.02484131657241337,0.04237039514147685,0.35255074524411095,0.20637575071528463,0.03228037544275893,0.03908230802519229,0.30426718372485134,0.02831966944601685,9.922600086745104e-27,-0.05712169201466652,0.02646668904321589,0.03094039285353021,0.76117373,0.767670339210141,0.15274826310919642,0.6338991378912042,Heart,cv,-0.008498934274597969,2.328289843734076e-4,-0.008955270698526887,-0.008042597850669051,-0.5569881413269892,0.577550036057707,0.1539531519152255,1.1637379262190155e-4
ejection fraction,Echo,3128,2139,4.116213939602913,0.17207013880410046,-0.00656968052674705,0.00523767345355135,4.110281888609991,0.17209034528842754,-0.01463190515833441,0.00497652943414207,0.00593205102581109,0.00622446128020474,0.3406326780933453,0.00806222464326474,0.00548425542411157,0.1416172174801663,0.127240028,0.1111662284494241,0.0406570570290407,0.9314174310772324,Heart,ejection fraction,0.13497456984489337,3.9408239700374533e-4,0.1342021825398248,0.13574695714996193,6.799209672075739,1.1686651646414248e-11,0.0406794812616428,1.8996960486322188e-4
end-diastolic diameter,Echo,1558,563,1.4039106924465736,0.01305304403187882,0.02761039875079064,0.00526794549928611,1.3976735690244015,0.01412179590054173,0.03797265735202353,0.00638677638435708,0.00623712342281959,0.00673249619773224,0.3543598547858757,-0.01036225860136404,0.00467672131885448,0.02684434559422939,0.052536454,0.07182762891328777,0.4135462525736692,0.632695846733576,Heart,end-diastolic diameter,-0.31333322903226746,0.0012144005512172715,-0.3157134103754589,-0.310953047689076,-8.991361863081544,0,0.43988154782579636,4.7214353163361664e-4
end-systolic diameter,Echo,1558,563,1.0969225988930822,0.04769134411510266,0.02777403476986755,0.00734412293444106,1.0944721992518651,0.04861973506952735,0.04602717670458076,0.0096593314227458,0.00245039964118026,0.01194324062217671,0.8374637202278956,-0.01825314193480565,0.00846055221913136,0.03111204287749625,0.09944026,0.1271814906971134,0.2546420581008697,0.6666900724793341,Heart,end-systolic diameter,-0.24662937882391275,0.0012144005512172715,-0.24900956016710418,-0.24424919748072133,-7.077238497562783,1.9908519277578307e-12,0.26037051814762613,4.7214353163361664e-4
fractional shortening,Echo,3151,2163,3.5119504129689676,0.2464775918376855,-0.01172086724242816,0.00582952391448532,3.50762571532269,0.24650622729481145,-0.0194246141353481,0.00559799158588558,0.00432469766567023,0.00840551142545761,0.606923651932881,0.00770374689505629,0.00733597493614089,0.293715932572732,0.1690823089,0.15651123833948688,0.0374654587162251,0.9354674046601018,Heart,fractional shortening,0.07718516291572516,3.903124852934256e-4,0.07642016450183373,0.0779501613296166,3.906857791521736,9.466587522632963e-5,0.0374830030904524,1.8828845791752966e-4
heart weight,Heart Weight,9886,9813,4.813879792637707,0.02925068494064851,0.07981392906363399,0.00734690206725552,4.868865297745692,0.02926091646162652,0.10262466355487893,0.00739708462551734,-0.05498550505853871,0.00282009037009845,9.610865481017276e-84,-0.02281073398426718,0.00260963927718583,2.5259346272021588e-18,0.11159261,0.12415892077838356,0.5407043138341916,0.8247244901326434,Heart,heart weight,-0.10670791157011722,1.0156032512093843e-4,-0.10690696614961244,-0.106508856990622,-10.588503364873272,0,0.605150369203698,5.077173030056864e-5
